Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,4/11/2001,liverpool,man united,3,1,H,2.0,0.0,H,2001-02
E0,17/11/01,aston villa,middlesbrough,0,0,D,0.0,0.0,D,2001-02
E0,17/11/01,blackburn,liverpool,1,1,D,0.0,1.0,A,2001-02
E0,17/11/01,derby,southampton,1,0,H,1.0,0.0,H,2001-02
E0,17/11/01,fulham,newcastle,3,1,H,2.0,0.0,H,2001-02
E0,17/11/01,man united,leicester,2,0,H,1.0,0.0,H,2001-02
E0,17/11/01,tottenham,arsenal,1,1,D,0.0,0.0,D,2001-02
E0,18/11/01,everton,chelsea,0,0,D,0.0,0.0,D,2001-02
E0,18/11/01,ipswich,bolton,1,2,A,1.0,2.0,A,2001-02
E0,18/11/01,sunderland,leeds,2,0,H,0.0,0.0,D,2001-02
E0,19/11/01,charlton,west ham,4,4,D,2.0,2.0,D,2001-02
E0,24/11/01,bolton,fulham,0,0,D,0.0,0.0,D,2001-02
E0,24/11/01,chelsea,blackburn,0,0,D,0.0,0.0,D,2001-02
E0,24/11/01,leicester,everton,0,0,D,0.0,0.0,D,2001-02
E0,24/11/01,newcastle,derby,1,0,H,1.0,0.0,H,2001-02
E0,24/11/01,southampton,charlton,1,0,H,0.0,0.0,D,2001-02
E0,24/11/01,west ham,tottenham,0,1,A,0.0,0.0,D,2001-02
E0,25/11/01,arsenal,man united,3,1,H,0.0,1.0,A,2001-02
E0,25/11/01,leeds,aston villa,1,1,D,1.0,1.0,D,2001-02
E0,25/11/01,liverpool,sunderland,1,0,H,1.0,0.0,H,2001-02
E0,25/11/01,middlesbrough,ipswich,0,0,D,0.0,0.0,D,2001-02
E0,1/12/2001,aston villa,leicester,0,2,A,0.0,1.0,A,2001-02
E0,1/12/2001,blackburn,middlesbrough,0,1,A,0.0,1.0,A,2001-02
E0,1/12/2001,charlton,newcastle,1,1,D,0.0,0.0,D,2001-02
E0,1/12/2001,derby,liverpool,0,1,A,0.0,1.0,A,2001-02
E0,1/12/2001,ipswich,arsenal,0,2,A,0.0,1.0,A,2001-02
E0,1/12/2001,man united,chelsea,0,3,A,0.0,1.0,A,2001-02
E0,1/12/2001,sunderland,west ham,1,0,H,0.0,0.0,D,2001-02
E0,2/12/2001,everton,southampton,2,0,H,0.0,0.0,D,2001-02
E0,2/12/2001,fulham,leeds,0,0,D,0.0,0.0,D,2001-02
E0,3/12/2001,tottenham,bolton,3,2,H,0.0,1.0,A,2001-02
E0,5/12/2001,chelsea,charlton,0,1,A,0.0,0.0,D,2001-02
E0,5/12/2001,west ham,aston villa,1,1,D,0.0,1.0,A,2001-02
E0,8/12/2001,charlton,tottenham,3,1,H,2.0,0.0,H,2001-02
E0,8/12/2001,derby,bolton,1,0,H,0.0,0.0,D,2001-02
E0,8/12/2001,fulham,everton,2,0,H,1.0,0.0,H,2001-02
E0,8/12/2001,leicester,southampton,0,4,A,0.0,1.0,A,2001-02
E0,8/12/2001,liverpool,middlesbrough,2,0,H,2.0,0.0,H,2001-02
E0,8/12/2001,man united,west ham,0,1,A,0.0,0.0,D,2001-02
E0,9/12/2001,arsenal,aston villa,3,2,H,0.0,2.0,A,2001-02
E0,9/12/2001,blackburn,leeds,1,2,A,0.0,0.0,D,2001-02
E0,9/12/2001,ipswich,newcastle,0,1,A,0.0,1.0,A,2001-02
E0,9/12/2001,sunderland,chelsea,0,0,D,0.0,0.0,D,2001-02
E0,12/12/2001,liverpool,fulham,0,0,D,0.0,0.0,D,2001-02
E0,12/12/2001,man united,derby,5,0,H,2.0,0.0,H,2001-02
E0,15/12/01,bolton,charlton,0,0,D,0.0,0.0,D,2001-02
E0,15/12/01,everton,derby,1,0,H,0.0,0.0,D,2001-02
E0,15/12/01,middlesbrough,man united,0,1,A,0.0,0.0,D,2001-02
E0,15/12/01,newcastle,blackburn,2,1,H,0.0,1.0,A,2001-02
E0,15/12/01,southampton,sunderland,2,0,H,1.0,0.0,H,2001-02
E0,15/12/01,tottenham,fulham,4,0,H,2.0,0.0,H,2001-02
E0,15/12/01,west ham,arsenal,1,1,D,1.0,1.0,D,2001-02
E0,16/12/01,chelsea,liverpool,4,0,H,2.0,0.0,H,2001-02
E0,16/12/01,leeds,leicester,2,2,D,1.0,0.0,H,2001-02
E0,17/12/01,aston villa,ipswich,2,1,H,1.0,1.0,D,2001-02
E0,18/12/01,arsenal,newcastle,1,3,A,1.0,0.0,H,2001-02
E0,19/12/01,leeds,everton,3,2,H,2.0,0.0,H,2001-02
E0,22/12/01,charlton,blackburn,0,2,A,0.0,0.0,D,2001-02
E0,22/12/01,derby,aston villa,3,1,H,1.0,1.0,D,2001-02
E0,22/12/01,leeds,newcastle,3,4,A,1.0,1.0,D,2001-02
E0,22/12/01,leicester,west ham,1,1,D,1.0,0.0,H,2001-02
E0,22/12/01,man united,southampton,6,1,H,3.0,0.0,H,2001-02
E0,22/12/01,sunderland,everton,1,0,H,0.0,0.0,D,2001-02
E0,22/12/01,tottenham,ipswich,1,2,A,1.0,1.0,D,2001-02
E0,23/12/01,chelsea,bolton,5,1,H,2.0,1.0,H,2001-02
E0,23/12/01,liverpool,arsenal,1,2,A,0.0,1.0,A,2001-02
E0,26/12/01,arsenal,chelsea,2,1,H,0.0,1.0,A,2001-02
E0,26/12/01,aston villa,liverpool,1,2,A,1.0,1.0,D,2001-02
E0,26/12/01,blackburn,sunderland,0,3,A,0.0,2.0,A,2001-02
E0,26/12/01,bolton,leeds,0,3,A,0.0,2.0,A,2001-02
E0,26/12/01,everton,man united,0,2,A,0.0,0.0,D,2001-02
E0,26/12/01,fulham,charlton,0,0,D,0.0,0.0,D,2001-02
E0,26/12/01,ipswich,leicester,2,0,H,0.0,0.0,D,2001-02
E0,26/12/01,newcastle,middlesbrough,3,0,H,1.0,0.0,H,2001-02
E0,26/12/01,southampton,tottenham,1,0,H,0.0,0.0,D,2001-02
E0,26/12/01,west ham,derby,4,0,H,1.0,0.0,H,2001-02
E0,29/12/01,arsenal,middlesbrough,2,1,H,0.0,1.0,A,2001-02
E0,29/12/01,aston villa,tottenham,1,1,D,0.0,1.0,A,2001-02
E0,29/12/01,blackburn,derby,0,1,A,0.0,1.0,A,2001-02
E0,29/12/01,bolton,leicester,2,2,D,1.0,2.0,A,2001-02
E0,29/12/01,everton,charlton,0,3,A,0.0,1.0,A,2001-02
E0,29/12/01,ipswich,sunderland,5,0,H,4.0,0.0,H,2001-02
E0,29/12/01,newcastle,chelsea,1,2,A,1.0,2.0,A,2001-02
E0,29/12/01,southampton,leeds,0,1,A,0.0,0.0,D,2001-02
E0,29/12/01,west ham,liverpool,1,1,D,1.0,0.0,H,2001-02
E0,30/12/01,fulham,man united,2,3,A,1.0,2.0,A,2001-02
E0,1/1/2002,charlton,ipswich,3,2,H,2.0,2.0,D,2001-02
E0,1/1/2002,chelsea,southampton,2,4,A,2.0,1.0,H,2001-02
E0,1/1/2002,leeds,west ham,3,0,H,2.0,0.0,H,2001-02
E0,1/1/2002,liverpool,bolton,1,1,D,0.0,0.0,D,2001-02
E0,1/1/2002,middlesbrough,everton,1,0,H,0.0,0.0,D,2001-02
E0,1/1/2002,sunderland,aston villa,1,1,D,0.0,0.0,D,2001-02
E0,1/1/2002,tottenham,blackburn,1,0,H,1.0,0.0,H,2001-02
E0,2/1/2002,derby,fulham,0,1,A,0.0,0.0,D,2001-02
E0,2/1/2002,man united,newcastle,3,1,H,1.0,0.0,H,2001-02
E0,9/1/2002,southampton,liverpool,2,0,H,0.0,0.0,D,2001-02
E0,12/1/2002,aston villa,derby,2,1,H,2.0,1.0,H,2001-02
E0,12/1/2002,blackburn,charlton,4,1,H,2.0,0.0,H,2001-02
E0,12/1/2002,bolton,chelsea,2,2,D,0.0,0.0,D,2001-02
E0,12/1/2002,everton,sunderland,1,0,H,1.0,0.0,H,2001-02
E0,12/1/2002,fulham,middlesbrough,2,1,H,2.0,1.0,H,2001-02
E0,12/1/2002,ipswich,tottenham,2,1,H,1.0,0.0,H,2001-02
E0,12/1/2002,newcastle,leeds,3,1,H,1.0,1.0,D,2001-02
E0,12/1/2002,west ham,leicester,1,0,H,1.0,0.0,H,2001-02
E0,13/01/02,arsenal,liverpool,1,1,D,0.0,0.0,D,2001-02
E0,13/01/02,southampton,man united,1,3,A,1.0,2.0,A,2001-02
E0,19/01/02,derby,ipswich,1,3,A,0.0,0.0,D,2001-02
E0,19/01/02,leicester,newcastle,0,0,D,0.0,0.0,D,2001-02
E0,19/01/02,liverpool,southampton,1,1,D,1.0,0.0,H,2001-02
E0,19/01/02,man united,blackburn,2,1,H,1.0,0.0,H,2001-02
E0,19/01/02,middlesbrough,bolton,1,1,D,1.0,0.0,H,2001-02
E0,19/01/02,sunderland,fulham,1,1,D,0.0,1.0,A,2001-02
E0,19/01/02,tottenham,everton,1,1,D,1.0,1.0,D,2001-02
E0,20/01/02,chelsea,west ham,5,1,H,1.0,0.0,H,2001-02
E0,20/01/02,leeds,arsenal,1,1,D,1.0,1.0,D,2001-02
E0,21/01/02,charlton,aston villa,1,2,A,0.0,2.0,A,2001-02
E0,22/01/02,man united,liverpool,0,1,A,0.0,0.0,D,2001-02
E0,23/01/02,leicester,arsenal,1,3,A,0.0,2.0,A,2001-02
E0,29/01/02,bolton,man united,0,4,A,0.0,2.0,A,2001-02
E0,29/01/02,charlton,derby,1,0,H,0.0,0.0,D,2001-02
E0,29/01/02,sunderland,middlesbrough,0,1,A,0.0,1.0,A,2001-02
E0,30/01/02,aston villa,everton,0,0,D,0.0,0.0,D,2001-02
E0,30/01/02,blackburn,arsenal,2,3,A,2.0,2.0,D,2001-02
E0,30/01/02,chelsea,leeds,2,0,H,2.0,0.0,H,2001-02
E0,30/01/02,ipswich,fulham,1,0,H,1.0,0.0,H,2001-02
E0,30/01/02,liverpool,leicester,1,0,H,0.0,0.0,D,2001-02
E0,30/01/02,southampton,west ham,2,0,H,1.0,0.0,H,2001-02
E0,30/01/02,tottenham,newcastle,1,3,A,1.0,0.0,H,2001-02
E0,2/2/2002,arsenal,southampton,1,1,D,1.0,0.0,H,2001-02
E0,2/2/2002,derby,tottenham,1,0,H,1.0,0.0,H,2001-02
E0,2/2/2002,everton,ipswich,1,2,A,1.0,2.0,A,2001-02
E0,2/2/2002,fulham,aston villa,0,0,D,0.0,0.0,D,2001-02
E0,2/2/2002,leicester,chelsea,2,3,A,1.0,0.0,H,2001-02
E0,2/2/2002,man united,sunderland,4,1,H,4.0,1.0,H,2001-02
E0,2/2/2002,newcastle,bolton,3,2,H,2.0,2.0,D,2001-02
E0,2/2/2002,west ham,blackburn,2,0,H,1.0,0.0,H,2001-02
E0,3/2/2002,leeds,liverpool,0,4,A,0.0,1.0,A,2001-02
E0,3/2/2002,middlesbrough,charlton,0,0,D,0.0,0.0,D,2001-02
E0,9/2/2002,aston villa,chelsea,1,1,D,1.0,0.0,H,2001-02
E0,9/2/2002,bolton,west ham,1,0,H,1.0,0.0,H,2001-02
E0,9/2/2002,derby,sunderland,0,1,A,0.0,0.0,D,2001-02
E0,9/2/2002,fulham,blackburn,2,0,H,1.0,0.0,H,2001-02
E0,9/2/2002,ipswich,liverpool,0,6,A,0.0,2.0,A,2001-02
E0,9/2/2002,middlesbrough,leeds,2,2,D,0.0,1.0,A,2001-02
E0,9/2/2002,newcastle,southampton,3,1,H,3.0,1.0,H,2001-02
E0,9/2/2002,tottenham,leicester,2,1,H,1.0,0.0,H,2001-02
E0,10/2/2002,charlton,man united,0,2,A,0.0,1.0,A,2001-02
E0,10/2/2002,everton,arsenal,0,1,A,0.0,0.0,D,2001-02
E0,19/02/02,middlesbrough,fulham,2,1,H,1.0,0.0,H,2001-02
E0,23/02/02,arsenal,fulham,4,1,H,3.0,1.0,H,2001-02
E0,23/02/02,leicester,derby,0,3,A,0.0,0.0,D,2001-02
E0,23/02/02,liverpool,everton,1,1,D,0.0,0.0,D,2001-02
E0,23/02/02,man united,aston villa,1,0,H,0.0,0.0,D,2001-02
E0,23/02/02,southampton,bolton,0,0,D,0.0,0.0,D,2001-02
E0,23/02/02,west ham,middlesbrough,1,0,H,0.0,0.0,D,2001-02
E0,24/02/02,leeds,charlton,0,0,D,0.0,0.0,D,2001-02
E0,24/02/02,sunderland,newcastle,0,1,A,0.0,0.0,D,2001-02
E0,2/3/2002,aston villa,west ham,2,1,H,1.0,1.0,D,2001-02
E0,2/3/2002,bolton,blackburn,1,1,D,1.0,0.0,H,2001-02
E0,2/3/2002,charlton,chelsea,2,1,H,0.0,0.0,D,2001-02
E0,2/3/2002,fulham,liverpool,0,2,A,0.0,1.0,A,2001-02
E0,2/3/2002,ipswich,southampton,1,3,A,0.0,0.0,D,2001-02
E0,2/3/2002,middlesbrough,leicester,1,0,H,1.0,0.0,H,2001-02
E0,2/3/2002,newcastle,arsenal,0,2,A,0.0,2.0,A,2001-02
E0,2/3/2002,tottenham,sunderland,2,1,H,1.0,1.0,D,2001-02
E0,3/3/2002,derby,man united,2,2,D,1.0,1.0,D,2001-02
E0,3/3/2002,everton,leeds,0,0,D,0.0,0.0,D,2001-02
E0,5/3/2002,arsenal,derby,1,0,H,0.0,0.0,D,2001-02
E0,5/3/2002,blackburn,aston villa,3,0,H,1.0,0.0,H,2001-02
E0,5/3/2002,sunderland,bolton,1,0,H,1.0,0.0,H,2001-02
E0,6/3/2002,chelsea,fulham,3,2,H,2.0,1.0,H,2001-02
E0,6/3/2002,leeds,ipswich,2,0,H,0.0,0.0,D,2001-02
E0,6/3/2002,liverpool,newcastle,3,0,H,1.0,0.0,H,2001-02
E0,6/3/2002,man united,tottenham,4,0,H,2.0,0.0,H,2001-02
E0,6/3/2002,southampton,middlesbrough,1,1,D,1.0,0.0,H,2001-02
E0,6/3/2002,west ham,everton,1,0,H,0.0,0.0,D,2001-02
E0,9/3/2002,leicester,charlton,1,1,D,1.0,1.0,D,2001-02
E0,13/03/02,blackburn,ipswich,2,1,H,2.0,0.0,H,2001-02
E0,13/03/02,chelsea,tottenham,4,0,H,1.0,0.0,H,2001-02
E0,16/03/02,bolton,derby,1,3,A,0.0,1.0,A,2001-02
E0,16/03/02,chelsea,sunderland,4,0,H,1.0,0.0,H,2001-02
E0,16/03/02,everton,fulham,2,1,H,2.0,0.0,H,2001-02
E0,16/03/02,middlesbrough,liverpool,1,2,A,0.0,1.0,A,2001-02
E0,16/03/02,newcastle,ipswich,2,2,D,0.0,0.0,D,2001-02
E0,16/03/02,southampton,leicester,2,2,D,1.0,2.0,A,2001-02
E0,16/03/02,west ham,man united,3,5,A,2.0,2.0,D,2001-02
E0,17/03/02,aston villa,arsenal,1,2,A,1.0,0.0,H,2001-02
E0,17/03/02,leeds,blackburn,3,1,H,2.0,0.0,H,2001-02
E0,18/03/02,tottenham,charlton,0,1,A,0.0,0.0,D,2001-02
E0,23/03/02,charlton,bolton,1,2,A,0.0,2.0,A,2001-02
E0,23/03/02,derby,everton,3,4,A,0.0,1.0,A,2001-02
E0,23/03/02,ipswich,aston villa,0,0,D,0.0,0.0,D,2001-02
E0,23/03/02,leicester,leeds,0,2,A,0.0,2.0,A,2001-02
E0,23/03/02,man united,middlesbrough,0,1,A,0.0,1.0,A,2001-02
E0,23/03/02,sunderland,southampton,1,1,D,0.0,0.0,D,2001-02
E0,24/03/02,fulham,tottenham,0,2,A,0.0,2.0,A,2001-02
E0,24/03/02,liverpool,chelsea,1,0,H,0.0,0.0,D,2001-02
E0,29/03/02,newcastle,everton,6,2,H,2.0,2.0,D,2001-02
E0,30/03/02,arsenal,sunderland,3,0,H,3.0,0.0,H,2001-02
E0,30/03/02,bolton,aston villa,3,2,H,2.0,2.0,D,2001-02
E0,30/03/02,chelsea,derby,2,1,H,0.0,0.0,D,2001-02
E0,30/03/02,leeds,man united,3,4,A,1.0,3.0,A,2001-02
E0,30/03/02,leicester,blackburn,2,1,H,1.0,0.0,H,2001-02
E0,30/03/02,liverpool,charlton,2,0,H,2.0,0.0,H,2001-02
E0,30/03/02,middlesbrough,tottenham,1,1,D,0.0,1.0,A,2001-02
E0,30/03/02,southampton,fulham,1,1,D,1.0,1.0,D,2001-02
E0,30/03/02,west ham,ipswich,3,1,H,1.0,0.0,H,2001-02
E0,1/4/2002,blackburn,southampton,2,0,H,2.0,0.0,H,2001-02
E0,1/4/2002,charlton,arsenal,0,3,A,0.0,3.0,A,2001-02
E0,1/4/2002,derby,middlesbrough,0,1,A,0.0,1.0,A,2001-02
E0,1/4/2002,everton,bolton,3,1,H,1.0,0.0,H,2001-02
E0,1/4/2002,fulham,west ham,0,1,A,0.0,1.0,A,2001-02
E0,1/4/2002,ipswich,chelsea,0,0,D,0.0,0.0,D,2001-02
E0,1/4/2002,sunderland,leicester,2,1,H,2.0,1.0,H,2001-02
E0,1/4/2002,tottenham,leeds,2,1,H,2.0,0.0,H,2001-02
E0,2/4/2002,aston villa,newcastle,1,1,D,1.0,1.0,D,2001-02
E0,6/4/2002,arsenal,tottenham,2,1,H,1.0,0.0,H,2001-02
E0,6/4/2002,bolton,ipswich,4,1,H,4.0,0.0,H,2001-02
E0,6/4/2002,chelsea,everton,3,0,H,2.0,0.0,H,2001-02
E0,6/4/2002,leicester,man united,0,1,A,0.0,0.0,D,2001-02
E0,6/4/2002,middlesbrough,aston villa,2,1,H,1.0,0.0,H,2001-02
E0,6/4/2002,southampton,derby,2,0,H,1.0,0.0,H,2001-02
E0,6/4/2002,west ham,charlton,2,0,H,2.0,0.0,H,2001-02
E0,7/4/2002,leeds,sunderland,2,0,H,1.0,0.0,H,2001-02
E0,8/4/2002,newcastle,fulham,1,1,D,1.0,0.0,H,2001-02
E0,10/4/2002,blackburn,chelsea,0,0,D,0.0,0.0,D,2001-02
E0,13/04/02,aston villa,leeds,0,1,A,0.0,1.0,A,2001-02
E0,13/04/02,charlton,southampton,1,1,D,1.0,0.0,H,2001-02
E0,13/04/02,derby,newcastle,2,3,A,0.0,0.0,D,2001-02
E0,13/04/02,everton,leicester,2,2,D,0.0,2.0,A,2001-02
E0,13/04/02,sunderland,liverpool,0,1,A,0.0,0.0,D,2001-02
E0,13/04/02,tottenham,west ham,1,1,D,0.0,0.0,D,2001-02
E0,20/04/02,bolton,tottenham,1,1,D,0.0,1.0,A,2001-02
E0,20/04/02,chelsea,man united,0,3,A,0.0,2.0,A,2001-02
E0,20/04/02,leeds,fulham,0,1,A,0.0,0.0,D,2001-02
E0,20/04/02,leicester,aston villa,2,2,D,1.0,2.0,A,2001-02
E0,20/04/02,liverpool,derby,2,0,H,1.0,0.0,H,2001-02
E0,20/04/02,middlesbrough,blackburn,1,3,A,0.0,1.0,A,2001-02
E0,20/04/02,newcastle,charlton,3,0,H,1.0,0.0,H,2001-02
E0,20/04/02,southampton,everton,0,1,A,0.0,1.0,A,2001-02
E0,20/04/02,west ham,sunderland,3,0,H,1.0,0.0,H,2001-02
E0,21/04/02,arsenal,ipswich,2,0,H,0.0,0.0,D,2001-02
E0,23/04/02,blackburn,newcastle,2,2,D,1.0,0.0,H,2001-02
E0,23/04/02,fulham,bolton,3,0,H,1.0,0.0,H,2001-02
E0,24/04/02,arsenal,west ham,2,0,H,0.0,0.0,D,2001-02
E0,24/04/02,ipswich,middlesbrough,1,0,H,0.0,0.0,D,2001-02
E0,27/04/02,aston villa,southampton,2,1,H,2.0,0.0,H,2001-02
E0,27/04/02,charlton,sunderland,2,2,D,1.0,2.0,A,2001-02
E0,27/04/02,derby,leeds,0,1,A,0.0,1.0,A,2001-02
E0,27/04/02,fulham,leicester,0,0,D,0.0,0.0,D,2001-02
E0,27/04/02,ipswich,man united,0,1,A,0.0,1.0,A,2001-02
E0,27/04/02,middlesbrough,chelsea,0,2,A,0.0,2.0,A,2001-02
E0,27/04/02,newcastle,west ham,3,1,H,1.0,1.0,D,2001-02
E0,27/04/02,tottenham,liverpool,1,0,H,1.0,0.0,H,2001-02
E0,28/04/02,everton,blackburn,1,2,A,0.0,1.0,A,2001-02
E0,29/04/02,bolton,arsenal,0,2,A,0.0,2.0,A,2001-02
E0,8/5/2002,liverpool,blackburn,4,3,H,2.0,1.0,H,2001-02
E0,8/5/2002,man united,arsenal,0,1,A,0.0,0.0,D,2001-02
E0,11/5/2002,arsenal,everton,4,3,H,2.0,2.0,D,2001-02
E0,11/5/2002,blackburn,fulham,3,0,H,0.0,0.0,D,2001-02
E0,11/5/2002,chelsea,aston villa,1,3,A,0.0,1.0,A,2001-02
E0,11/5/2002,leeds,middlesbrough,1,0,H,0.0,0.0,D,2001-02
E0,11/5/2002,leicester,tottenham,2,1,H,0.0,0.0,D,2001-02
E0,11/5/2002,liverpool,ipswich,5,0,H,2.0,0.0,H,2001-02
E0,11/5/2002,man united,charlton,0,0,D,0.0,0.0,D,2001-02
E0,11/5/2002,southampton,newcastle,3,1,H,2.0,0.0,H,2001-02
E0,11/5/2002,sunderland,derby,1,1,D,1.0,0.0,H,2001-02
E0,11/5/2002,west ham,bolton,2,1,H,1.0,0.0,H,2001-02
E0,17/08/2002,blackburn,sunderland,0,0,D,0.0,0.0,D,2002-03
E0,17/08/2002,charlton,chelsea,2,3,A,2.0,1.0,H,2002-03
E0,17/08/2002,everton,tottenham,2,2,D,1.0,0.0,H,2002-03
E0,17/08/2002,fulham,bolton,4,1,H,3.0,1.0,H,2002-03
E0,17/08/2002,leeds,man city,3,0,H,2.0,0.0,H,2002-03
E0,17/08/2002,man united,west brom,1,0,H,0.0,0.0,D,2002-03
E0,17/08/2002,southampton,middlesboro,0,0,D,0.0,0.0,D,2002-03
E0,18/08/2002,arsenal,birmingham,2,0,H,2.0,0.0,H,2002-03
E0,18/08/2002,aston villa,liverpool,0,1,A,0.0,0.0,D,2002-03
E0,19/08/2002,newcastle,west ham,4,0,H,0.0,0.0,D,2002-03
E0,23/08/2002,chelsea,man united,2,2,D,2.0,1.0,H,2002-03
E0,24/08/2002,birmingham,blackburn,0,1,A,0.0,1.0,A,2002-03
E0,24/08/2002,bolton,charlton,1,2,A,1.0,1.0,D,2002-03
E0,24/08/2002,liverpool,southampton,3,0,H,1.0,0.0,H,2002-03
E0,24/08/2002,man city,newcastle,1,0,H,1.0,0.0,H,2002-03
E0,24/08/2002,middlesboro,fulham,2,2,D,1.0,0.0,H,2002-03
E0,24/08/2002,sunderland,everton,0,1,A,0.0,1.0,A,2002-03
E0,24/08/2002,tottenham,aston villa,1,0,H,1.0,0.0,H,2002-03
E0,24/08/2002,west brom,leeds,1,3,A,0.0,1.0,A,2002-03
E0,24/08/2002,west ham,arsenal,2,2,D,1.0,0.0,H,2002-03
E0,27/08/2002,arsenal,west brom,5,2,H,3.0,0.0,H,2002-03
E0,27/08/2002,charlton,tottenham,0,1,A,0.0,1.0,A,2002-03
E0,28/08/2002,aston villa,man city,1,0,H,0.0,0.0,D,2002-03
E0,28/08/2002,blackburn,liverpool,2,2,D,1.0,1.0,D,2002-03
E0,28/08/2002,everton,birmingham,1,1,D,0.0,0.0,D,2002-03
E0,28/08/2002,leeds,sunderland,0,1,A,0.0,0.0,D,2002-03
E0,28/08/2002,southampton,chelsea,1,1,D,0.0,0.0,D,2002-03
E0,31/08/2002,birmingham,leeds,2,1,H,1.0,0.0,H,2002-03
E0,31/08/2002,man city,everton,3,1,H,2.0,1.0,H,2002-03
E0,31/08/2002,middlesboro,blackburn,1,0,H,0.0,0.0,D,2002-03
E0,31/08/2002,sunderland,man united,1,1,D,0.0,1.0,A,2002-03
E0,31/08/2002,tottenham,southampton,2,1,H,1.0,1.0,D,2002-03
E0,31/08/2002,west brom,fulham,1,0,H,0.0,0.0,D,2002-03
E0,31/08/2002,west ham,charlton,0,2,A,0.0,2.0,A,2002-03
E0,1/9/2002,bolton,aston villa,1,0,H,0.0,0.0,D,2002-03
E0,1/9/2002,chelsea,arsenal,1,1,D,1.0,0.0,H,2002-03
E0,2/9/2002,liverpool,newcastle,2,2,D,0.0,0.0,D,2002-03
E0,3/9/2002,man united,middlesboro,1,0,H,1.0,0.0,H,2002-03
E0,10/9/2002,arsenal,man city,2,1,H,2.0,1.0,H,2002-03
E0,10/9/2002,middlesboro,sunderland,3,0,H,2.0,0.0,H,2002-03
E0,11/9/2002,aston villa,charlton,2,0,H,0.0,0.0,D,2002-03
E0,11/9/2002,blackburn,chelsea,2,3,A,2.0,1.0,H,2002-03
E0,11/9/2002,fulham,tottenham,3,2,H,0.0,2.0,A,2002-03
E0,11/9/2002,liverpool,birmingham,2,2,D,1.0,0.0,H,2002-03
E0,11/9/2002,man united,bolton,0,1,A,0.0,0.0,D,2002-03
E0,11/9/2002,newcastle,leeds,0,2,A,0.0,1.0,A,2002-03
E0,11/9/2002,southampton,everton,1,0,H,0.0,0.0,D,2002-03
E0,11/9/2002,west ham,west brom,0,1,A,0.0,1.0,A,2002-03
E0,14/09/2002,bolton,liverpool,2,3,A,0.0,1.0,A,2002-03
E0,14/09/2002,charlton,arsenal,0,3,A,0.0,1.0,A,2002-03
E0,14/09/2002,chelsea,newcastle,3,0,H,2.0,0.0,H,2002-03
E0,14/09/2002,everton,middlesboro,2,1,H,1.0,1.0,D,2002-03
E0,14/09/2002,leeds,man united,1,0,H,0.0,0.0,D,2002-03
E0,14/09/2002,sunderland,fulham,0,3,A,0.0,1.0,A,2002-03
E0,14/09/2002,west brom,southampton,1,0,H,0.0,0.0,D,2002-03
E0,15/09/2002,man city,blackburn,2,2,D,0.0,1.0,A,2002-03
E0,15/09/2002,tottenham,west ham,3,2,H,0.0,0.0,D,2002-03
E0,16/09/2002,birmingham,aston villa,3,0,H,1.0,0.0,H,2002-03
E0,21/09/2002,arsenal,bolton,2,1,H,1.0,0.0,H,2002-03
E0,21/09/2002,liverpool,west brom,2,0,H,0.0,0.0,D,2002-03
E0,21/09/2002,man united,tottenham,1,0,H,0.0,0.0,D,2002-03
E0,21/09/2002,middlesboro,birmingham,1,0,H,1.0,0.0,H,2002-03
E0,21/09/2002,newcastle,sunderland,2,0,H,2.0,0.0,H,2002-03
E0,21/09/2002,southampton,charlton,0,0,D,0.0,0.0,D,2002-03
E0,21/09/2002,west ham,man city,0,0,D,0.0,0.0,D,2002-03
E0,22/09/2002,aston villa,everton,3,2,H,1.0,0.0,H,2002-03
E0,22/09/2002,blackburn,leeds,1,0,H,1.0,0.0,H,2002-03
E0,23/09/2002,fulham,chelsea,0,0,D,0.0,0.0,D,2002-03
E0,28/09/2002,birmingham,newcastle,0,2,A,0.0,1.0,A,2002-03
E0,28/09/2002,bolton,southampton,1,1,D,0.0,0.0,D,2002-03
E0,28/09/2002,charlton,man united,1,3,A,1.0,0.0,H,2002-03
E0,28/09/2002,chelsea,west ham,2,3,A,1.0,1.0,D,2002-03
E0,28/09/2002,everton,fulham,2,0,H,2.0,0.0,H,2002-03
E0,28/09/2002,leeds,arsenal,1,4,A,0.0,2.0,A,2002-03
E0,28/09/2002,man city,liverpool,0,3,A,0.0,1.0,A,2002-03
E0,28/09/2002,sunderland,aston villa,1,0,H,0.0,0.0,D,2002-03
E0,28/09/2002,tottenham,middlesboro,0,3,A,0.0,1.0,A,2002-03
E0,30/09/2002,west brom,blackburn,0,2,A,0.0,0.0,D,2002-03
E0,5/10/2002,middlesboro,bolton,2,0,H,1.0,0.0,H,2002-03
E0,5/10/2002,newcastle,west brom,2,1,H,1.0,1.0,D,2002-03
E0,5/10/2002,southampton,man city,2,0,H,2.0,0.0,H,2002-03
E0,5/10/2002,west ham,birmingham,1,2,A,1.0,2.0,A,2002-03
E0,6/10/2002,arsenal,sunderland,3,1,H,3.0,0.0,H,2002-03
E0,6/10/2002,aston villa,leeds,0,0,D,0.0,0.0,D,2002-03
E0,6/10/2002,blackburn,tottenham,1,2,A,0.0,1.0,A,2002-03
